'FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
5.47,-3.516,-3.907,-8.596,34.774,-15.629,-13.284,-16.02,15.629,-8.987,1.563,-3.907,-17.192,17.582,20.708,-16.02,-15.238,-28.913,4.689,-8.596,-9.377,17.192,20.708
13.284,0.391,-6.252,-15.629,40.635,-5.47,-19.927,-23.834,23.834,-14.457,6.642,-3.907,-16.41,7.424,25.788,-5.079,-17.582,-28.913,7.033,-3.126,-28.913,12.894,25.788
16.41,0.781,-6.252,-17.192,43.761,0.391,-21.88,-28.523,33.211,-19.145,7.424,3.516,-6.252,-5.079,23.053,13.284,-19.927,-26.178,7.033,5.861,-43.37,11.331,23.053
13.284,1.172,-5.079,-10.549,38.681,-0.391,-19.536,-19.536,34.383,-19.927,3.516,0,-8.987,-7.424,25.788,7.424,-22.271,-26.178,5.861,2.344,-39.072,8.987,25.788
8.987,4.689,-0.781,-10.549,29.304,-2.344,-12.894,-12.503,30.867,-18.364,2.344,-10.159,-15.238,-0.781,26.178,-4.689,-19.145,-23.053,1.563,-7.033,-28.523,9.768,26.178
8.987,4.689,7.814,-17.192,24.615,-0.391,-4.298,-15.238,33.211,-14.066,3.516,-5.079,-2.344,0,16.41,3.126,-13.675,-14.066,-7.033,-1.954,-26.178,16.41,16.41
14.066,0.781,8.205,-14.066,22.271,0.391,-1.563,-12.894,33.211,-12.503,3.907,3.907,9.377,-8.987,14.457,13.675,-13.284,-8.205,-7.424,6.642,-30.476,14.847,14.457
11.722,11.331,-0.391,-11.722,14.457,-0.781,-5.47,1.563,25.397,-15.238,1.954,-0.391,-3.907,3.126,13.284,-0.391,-19.927,-7.424,1.172,-7.424,-29.695,20.317,13.284
8.596,14.457,0.781,-18.755,9.377,-1.563,-8.987,6.642,20.317,-18.755,2.735,-3.516,-12.112,12.503,12.894,-13.284,-27.35,-5.47,0,-14.847,-21.88,21.88,12.894
13.675,14.847,1.954,-25.006,13.675,0.391,-5.079,-3.126,22.271,-23.053,7.424,-0.781,0.781,-3.126,16.41,-5.861,-33.211,1.172,-1.172,0.391,-32.43,10.159,16.41
16.41,12.112,2.344,-23.443,18.755,-5.861,-2.735,-1.954,19.536,-28.523,7.033,8.596,3.516,-11.722,14.457,1.172,-40.635,0.781,-1.563,7.424,-38.291,6.252,14.457
10.94,7.424,5.079,-19.536,14.457,-16.801,-6.642,13.675,9.377,-33.993,-0.781,22.271,-11.722,-6.252,17.973,-2.344,-44.542,-8.987,-4.298,-1.172,-33.602,7.814,17.973
6.252,6.252,8.596,-15.238,11.722,-27.741,-0.391,21.49,3.516,-31.648,-6.642,32.821,-17.192,-7.033,28.913,-7.033,-37.509,-14.847,-7.814,-9.377,-25.788,5.079,28.913
-3.126,-1.172,5.47,4.689,2.735,-48.059,7.033,43.761,-10.159,-27.741,-21.88,54.701,-25.397,1.954,18.755,-1.954,-31.648,-21.099,-4.689,-20.708,-5.079,10.94,18.755
-10.549,3.126,8.596,3.126,-4.298,-53.529,10.94,51.184,-19.145,-19.536,-23.443,47.277,-39.072,23.834,20.317,-21.88,-27.741,-25.006,-7.814,-36.337,6.642,18.755,20.317
-3.126,12.112,16.801,-18.755,3.126,-39.072,15.238,26.178,-16.02,-12.503,-10.159,27.35,-30.085,26.569,23.834,-33.993,-21.099,-16.801,-16.02,-32.039,2.344,14.066,23.834
8.205,15.629,11.722,-22.662,16.801,-25.788,7.424,14.457,-13.675,-15.629,-1.954,28.132,-17.973,12.112,17.973,-16.41,-31.648,-8.987,-10.94,-10.159,-26.96,6.642,17.973
12.894,15.629,11.331,-25.788,23.053,-19.145,0.391,9.768,-13.284,-17.192,2.735,21.88,-16.02,8.987,17.192,-17.192,-39.072,-5.861,-10.549,-1.954,-39.853,4.689,17.192
17.192,19.927,7.033,-27.35,30.476,-15.629,-4.689,6.642,-8.987,-19.927,3.126,30.085,-6.642,-1.563,17.192,-5.079,-41.416,-7.424,-6.252,-0.391,-43.761,-1.172,17.192
18.755,17.973,1.172,-23.053,32.039,-20.317,-7.814,10.94,-6.252,-23.053,-2.735,44.542,4.689,-11.722,8.205,9.377,-42.198,-11.722,-0.391,1.172,-41.026,-3.126,8.205
14.847,18.364,0.391,-22.662,26.96,-24.225,-8.987,17.582,-7.424,-24.615,-7.033,31.258,-0.391,-4.689,3.516,-7.814,-40.244,-18.364,0.391,-7.424,-29.304,-1.172,3.516
12.894,24.225,1.563,-28.523,23.053,-19.927,-8.205,14.847,-4.689,-24.225,-7.424,15.629,-1.563,-2.344,4.298,-23.443,-34.383,-21.49,-0.781,-11.722,-22.662,-4.298,4.298
18.364,22.662,1.563,-32.821,23.053,-14.457,-5.47,7.814,0,-25.397,-10.159,24.225,16.41,-8.205,-9.768,-9.768,-28.523,-16.02,-0.781,-2.344,-23.443,-2.735,-9.768
19.536,17.973,-1.172,-30.476,16.801,-12.112,-3.907,5.861,1.172,-27.35,-13.284,29.304,23.834,-12.503,-16.02,-5.861,-24.225,-14.847,1.954,3.126,-24.225,-1.563,-16.02
18.364,17.582,-1.563,-35.556,8.596,-6.642,-7.424,5.079,-0.781,-28.523,-14.066,15.238,12.894,0.391,-18.364,-23.443,-20.708,-19.927,2.344,-5.861,-12.894,0.781,-18.364
21.099,17.192,-5.079,-41.807,6.252,0.391,-13.675,-0.781,-1.172,-30.476,-11.722,8.596,8.987,4.298,-20.317,-28.913,-18.364,-21.49,5.861,-3.126,-17.582,0.781,-20.317
21.88,8.205,-12.112,-35.556,1.172,-1.172,-15.238,-1.563,-4.689,-32.821,-13.284,12.894,11.722,-3.516,-27.741,-19.927,-20.317,-21.88,12.894,11.722,-26.96,-1.954,-27.741
17.582,-0.391,-14.457,-29.304,-7.033,-7.033,-16.02,3.126,-12.503,-31.648,-17.582,14.847,5.861,-5.861,-26.569,-21.099,-23.443,-24.225,15.238,10.94,-20.708,-3.907,-26.569
6.252,-4.298,-12.503,-26.178,-15.629,-13.675,-19.536,12.503,-19.536,-30.476,-27.35,19.536,-5.861,-2.735,-19.927,-30.867,-23.053,-26.178,13.284,1.563,-2.735,-8.205,-19.927
-8.596,-10.94,-21.099,-5.47,-28.523,-36.337,-19.145,37.9,-31.258,-30.476,-50.403,37.9,-22.662,6.252,-21.49,-37.118,-25.788,-31.648,21.88,-20.317,23.834,-3.907,-21.49
-15.629,-15.238,-15.629,-8.987,-32.43,-47.277,-5.47,28.132,-33.993,-24.615,-46.496,22.662,-27.741,8.596,-15.629,-49.621,-15.238,-33.602,16.41,-26.569,35.165,-4.689,-15.629
-8.987,-8.205,-10.94,-29.304,-17.973,-33.993,-7.424,2.344,-25.397,-20.317,-35.556,-1.563,-24.225,4.298,-7.814,-55.873,-5.079,-34.383,11.722,-19.927,24.225,-12.503,-7.814
1.954,-9.377,-18.755,-25.788,-2.344,-26.178,-17.973,-4.689,-21.099,-25.006,-27.35,7.033,-15.629,-11.331,-14.457,-26.569,-9.768,-37.509,19.536,0.781,-7.424,-17.192,-14.457
11.722,-9.377,-19.536,-28.913,6.642,-18.755,-19.536,-14.847,-18.755,-24.225,-14.847,-1.954,-9.768,-18.364,-12.894,-19.927,-8.205,-34.383,20.317,16.41,-28.132,-19.927,-12.894
12.894,-8.596,-18.755,-26.96,7.033,-10.549,-23.834,-13.284,-19.927,-19.536,-9.768,-5.47,-9.768,-18.755,-9.377,-19.145,-8.596,-27.741,19.536,24.615,-38.291,-21.88,-9.377
12.112,-10.94,-20.317,-16.41,1.563,-11.722,-20.317,-4.298,-23.053,-14.847,-9.377,11.722,-7.033,-21.099,-5.861,-2.735,-6.252,-23.443,21.099,26.96,-38.681,-21.49,-5.861
9.377,-13.675,-15.629,-8.987,-6.642,-12.112,-10.94,0.391,-25.788,-5.861,-6.642,20.317,-1.563,-25.006,0.391,6.642,5.47,-18.755,16.41,26.96,-33.602,-19.927,0.391
2.735,-10.94,-6.642,-8.596,-16.801,-4.689,-3.907,2.344,-28.523,2.344,0.391,2.735,-9.377,-17.192,8.205,-5.47,16.801,-15.629,7.424,21.49,-26.569,-21.099,8.205
0.781,-10.94,-0.391,-1.954,-23.053,1.172,-3.126,11.722,-31.648,4.298,5.079,0.781,-16.41,-8.987,7.814,-4.298,22.271,-12.112,1.172,21.49,-24.225,-19.145,7.814
0.391,-17.192,4.298,7.033,-27.35,1.172,3.126,17.973,-31.258,7.033,7.033,17.192,-5.079,-14.457,2.735,16.41,28.913,-3.907,-3.516,31.648,-25.006,-17.582,2.735
0.781,-19.536,12.112,7.033,-29.695,3.126,11.331,16.02,-27.35,10.159,15.238,15.238,3.907,-16.801,3.907,22.662,29.695,4.689,-11.331,41.416,-26.96,-18.364,3.907
0,-17.973,16.41,3.126,-30.476,5.47,8.987,18.364,-23.053,7.033,21.099,1.954,-3.126,-9.768,8.205,12.112,23.443,6.252,-15.629,41.026,-29.695,-17.192,8.205
-0.781,-12.503,10.549,8.205,-31.258,2.735,4.689,29.304,-20.317,6.642,17.582,5.079,-6.642,-12.112,13.675,14.066,16.41,7.814,-9.768,33.993,-30.867,-17.973,13.675
-8.596,-13.284,14.847,17.582,-33.602,-5.079,10.549,39.853,-16.02,10.549,14.066,6.642,-3.516,-15.629,14.457,19.145,12.503,10.94,-14.066,32.039,-23.443,-16.41,14.457
-16.41,-12.894,23.443,23.834,-38.681,-11.722,16.02,52.357,-12.894,18.755,6.642,2.735,-5.47,-3.907,12.112,10.94,13.284,11.331,-22.662,22.271,-5.079,-7.033,12.112
-31.258,-15.629,30.476,41.026,-48.059,-27.35,13.284,86.74,-17.192,23.443,-14.847,22.662,-20.317,19.927,7.814,4.689,12.112,3.516,-29.695,-1.172,26.178,8.596,7.814
-37.509,-16.02,43.37,41.026,-48.059,-33.993,25.006,87.521,-13.675,32.821,-14.457,17.192,-14.847,33.211,7.814,-5.47,18.364,7.814,-42.589,-4.689,42.589,21.099,7.814
-35.556,-7.814,55.092,21.88,-42.198,-22.662,37.509,61.343,-4.689,39.853,3.516,-17.192,-9.768,40.635,15.238,-25.788,23.443,14.457,-54.31,0.781,39.463,21.49,15.238
-25.397,-8.987,51.575,19.145,-28.913,-10.94,27.741,48.84,-1.563,34.383,15.238,-15.238,-4.689,26.178,21.099,-9.377,12.503,17.973,-50.794,17.973,13.284,14.847,21.099
-19.145,-5.47,42.589,17.582,-19.927,-4.689,24.615,36.337,3.907,33.602,22.271,-14.066,5.47,16.02,23.834,0.391,8.205,21.88,-41.807,26.96,-0.391,13.675,23.834
-16.801,-6.252,34.383,17.582,-17.582,-1.172,21.099,26.569,8.205,32.43,24.615,-26.178,7.033,12.503,25.788,-7.424,5.079,20.708,-33.602,31.648,-2.344,10.549,25.788
-17.582,-7.814,27.35,23.443,-16.02,-2.735,14.066,30.476,9.768,31.258,17.973,-27.741,0.781,16.02,25.788,-12.112,1.954,16.02,-26.569,33.211,0,8.987,25.788
-16.41,-10.159,22.662,26.178,-12.112,-7.033,14.847,26.96,16.801,30.867,11.722,-12.894,7.424,16.02,25.397,-3.126,3.907,13.284,-21.88,33.211,7.033,14.457,25.397
-14.847,-9.768,23.443,22.662,-7.424,-5.079,18.755,16.02,25.397,30.867,15.238,-9.768,16.02,8.596,31.258,4.689,6.252,14.457,-22.662,36.337,7.424,14.066,31.258
-14.847,-2.735,22.662,20.708,-2.735,-1.954,14.847,16.801,25.397,24.225,17.973,-15.629,2.344,16.801,35.165,-2.344,-0.391,11.722,-21.88,27.35,5.079,17.582,35.165
-19.927,0.391,23.443,22.271,-2.735,-2.344,11.331,21.099,22.662,17.582,15.238,-8.987,-7.033,16.02,41.807,-3.126,-6.252,10.159,-22.662,16.801,7.033,17.973,41.807
-16.02,2.344,23.834,19.145,0.391,1.954,14.847,11.331,27.35,14.457,20.708,-1.954,4.298,8.205,39.072,7.424,-5.079,15.238,-23.053,21.099,-0.391,21.49,39.072
-11.331,8.205,21.099,15.238,6.642,10.94,15.238,0.781,30.085,10.549,28.132,0.391,11.331,0.391,39.463,17.582,-4.689,17.192,-20.317,28.523,-14.847,16.41,39.463
-11.331,8.596,19.145,17.582,8.205,11.331,4.298,8.987,24.615,2.735,25.788,16.41,0.391,-0.781,43.761,26.569,-7.424,8.596,-18.364,18.364,-20.317,16.02,43.761
-11.722,8.596,14.066,21.49,8.596,4.689,1.563,17.192,16.41,0.781,23.053,35.556,-6.252,2.735,44.151,34.774,-5.47,3.516,-13.284,5.861,-18.364,18.364,44.151
-11.331,11.331,7.814,22.662,9.768,-2.344,5.47,17.192,7.814,2.735,21.099,39.853,-10.94,7.033,39.853,36.337,-1.172,0,-7.033,-4.689,-13.284,17.582,39.853
-19.145,4.689,6.642,35.946,3.516,-21.88,7.424,37.9,-8.205,3.126,2.344,68.767,-22.662,14.066,28.523,45.324,-3.126,-10.159,-5.861,-23.834,5.47,22.662,28.523
-19.145,8.596,8.987,22.271,0,-26.569,12.112,34.774,-15.629,8.596,1.563,57.436,-32.039,32.821,25.006,24.615,3.126,-13.675,-8.205,-41.416,22.662,25.788,25.006
-3.126,18.364,4.689,0,11.331,-9.768,9.377,8.596,-9.377,8.987,10.94,34.383,-20.708,26.96,20.708,17.973,7.814,-5.47,-3.907,-25.397,-3.516,16.41,20.708
9.768,17.192,-4.689,1.563,20.708,2.344,-3.126,2.735,-9.377,2.344,17.582,35.946,-18.755,10.159,15.629,38.681,0.391,-4.689,5.47,-7.033,-39.463,5.47,15.629
20.317,18.755,-11.722,-5.47,25.397,12.894,-11.331,-5.079,-7.033,-1.172,19.536,38.681,-13.284,1.172,11.331,49.621,-2.735,-2.735,12.503,0,-59.389,0,11.331
28.523,16.02,-17.582,-6.642,28.523,17.973,-15.629,-10.549,-5.079,-2.735,18.364,45.714,-0.391,-11.722,3.516,64.86,-5.47,1.172,18.364,8.596,-69.939,-5.861,3.516
26.569,10.94,-18.755,-2.344,21.49,14.847,-16.02,-4.298,-8.596,-2.735,10.159,43.761,-2.344,-5.861,-7.814,58.608,-11.331,0.781,19.536,8.596,-65.25,-3.907,-7.814
23.053,11.331,-19.145,-6.252,10.94,10.159,-13.675,-0.391,-12.503,0,2.735,36.337,-5.47,7.424,-17.192,41.807,-11.722,0.391,19.927,-0.391,-51.966,0.391,-17.192
29.304,10.159,-19.536,-14.847,11.331,10.94,-11.331,-6.642,-8.596,5.47,0.781,39.072,11.722,4.689,-22.271,43.761,-4.298,1.954,20.317,6.252,-50.403,-1.172,-22.271
33.602,7.033,-19.536,-17.192,10.549,13.675,-12.503,-9.768,-8.205,9.768,-1.954,44.542,22.662,-3.126,-27.35,52.357,0.781,0.391,20.317,17.973,-56.264,-5.079,-27.35
33.602,12.894,-33.602,-12.503,5.47,10.549,-17.973,0.781,-13.284,10.159,-8.987,36.728,7.424,10.549,-32.821,37.9,4.689,-11.331,34.383,0.391,-53.138,0,-32.821
35.946,13.675,-35.556,-15.238,3.126,10.94,-19.536,3.126,-15.629,12.894,-14.066,28.132,3.907,16.801,-36.728,26.569,12.112,-17.192,36.337,-6.252,-45.324,-0.781,-36.728
41.416,13.284,-33.602,-17.582,5.861,14.457,-10.549,-6.252,-12.112,19.536,-11.722,25.006,15.629,3.907,-37.118,36.728,18.364,-12.503,34.383,7.424,-58.999,-5.079,-37.118
48.84,8.205,-31.648,-10.94,8.205,14.847,-5.47,-3.907,-12.112,24.615,-10.549,30.867,21.88,-3.126,-35.556,49.621,21.099,-10.549,32.43,17.192,-71.502,-7.424,-35.556
44.542,7.814,-26.96,-3.516,3.516,11.722,-5.861,11.722,-16.02,29.695,-18.364,42.979,18.755,3.516,-35.556,50.794,22.271,-9.377,27.741,8.205,-58.217,-3.126,-35.556
37.118,6.252,-19.536,1.172,-2.735,6.642,0.391,20.708,-20.317,35.165,-21.49,49.231,16.41,12.894,-33.211,46.886,23.053,-1.563,20.317,0,-41.807,2.735,-33.211
25.006,-3.516,-19.145,25.788,-15.629,-10.159,9.377,44.151,-31.258,36.337,-31.258,66.032,10.94,18.364,-37.509,48.059,18.755,5.47,19.927,-8.596,-15.629,7.033,-37.509
14.457,4.689,-21.88,29.304,-24.225,-14.066,13.675,51.575,-32.821,35.556,-32.039,54.31,3.126,33.993,-40.244,26.96,15.238,9.377,22.662,-25.788,7.814,11.722,-40.244
10.94,12.112,-8.987,10.549,-26.569,-3.516,23.443,33.211,-26.96,34.774,-16.41,29.304,8.205,31.648,-33.211,13.284,19.927,16.41,9.768,-25.788,16.41,6.642,-33.211
24.225,14.066,-11.331,9.768,-16.801,11.722,19.536,22.271,-19.536,25.788,-1.954,24.225,19.145,6.252,-28.913,31.258,16.801,22.662,12.112,2.735,-21.49,-5.47,-28.913
29.304,17.582,-8.987,6.252,-14.457,22.271,18.364,17.973,-14.847,21.49,6.252,15.629,20.317,0.391,-27.35,35.946,20.317,24.615,9.768,12.503,-36.337,-8.987,-27.35
33.602,18.755,-4.689,3.907,-11.331,29.695,18.364,14.457,-10.549,19.927,10.159,23.834,25.006,-8.987,-22.662,51.184,25.788,26.569,5.47,14.847,-44.151,-10.549,-22.662
37.509,14.847,-4.298,8.596,-9.377,28.132,19.145,18.364,-8.205,19.145,7.814,37.9,30.085,-18.364,-19.145,65.25,25.006,29.304,5.079,21.099,-48.84,-16.02,-19.145
30.867,17.192,-3.516,11.722,-14.066,23.443,20.708,25.788,-10.159,20.708,4.689,25.006,16.41,-4.689,-16.41,46.886,22.662,27.35,4.298,11.331,-38.681,-12.894,-16.41
26.178,19.536,0.391,7.033,-17.582,23.053,20.317,26.96,-10.94,22.271,6.252,9.768,5.079,8.205,-13.284,27.741,20.708,26.96,0.391,2.344,-28.913,-9.768,-13.284
28.132,17.192,0.391,3.516,-14.847,22.271,24.615,17.973,-7.424,23.053,10.159,14.457,15.629,-2.735,-10.549,38.291,19.145,32.43,0.391,16.41,-37.9,-14.847,-10.549
25.006,14.457,-0.391,5.47,-16.02,19.536,27.35,13.675,-6.642,24.615,13.284,13.675,22.271,2.735,-22.662,42.979,16.02,37.509,1.172,21.88,-37.118,-3.907,-22.662
13.284,13.284,1.954,8.205,-23.053,14.066,24.615,21.88,-11.722,24.225,12.112,5.861,4.298,19.536,-16.41,23.053,10.94,35.946,-1.172,6.642,-19.145,3.907,-16.41
10.549,15.238,1.172,8.987,-20.708,13.675,22.271,21.099,-9.377,23.834,13.675,5.079,2.735,21.099,-8.205,18.364,10.159,37.118,-0.391,5.47,-16.41,3.907,-8.205
10.94,12.112,0.781,8.205,-14.847,15.238,23.834,8.596,-2.344,23.834,19.927,1.172,12.894,11.331,-6.642,25.397,8.205,41.026,0,21.099,-28.913,3.126,-6.642
5.861,8.205,4.689,7.033,-13.675,12.894,24.615,3.516,1.563,26.96,21.099,-6.252,13.675,17.582,-7.424,21.099,8.205,37.9,-3.907,21.099,-22.271,9.377,-7.424
1.172,3.516,6.252,10.549,-13.675,3.126,19.927,12.503,3.516,26.96,13.284,2.344,5.861,28.913,-3.126,16.801,12.112,30.867,-5.47,9.377,-8.987,17.192,-3.126
-2.735,4.689,6.252,10.159,-13.284,-3.907,21.49,15.238,5.861,27.35,12.112,5.47,3.907,38.681,-1.954,10.549,11.722,30.867,-5.47,0,1.563,23.443,-1.954
-18.364,0.781,14.066,18.755,-25.006,-19.536,34.383,26.96,1.954,33.993,6.642,0.391,-8.596,64.469,0,-10.549,14.066,31.648,-13.284,-25.006,39.072,36.728,0
-19.927,-0.391,12.112,31.648,-21.88,-26.96,31.648,41.807,1.563,28.913,0.391,22.662,-14.847,68.376,3.907,-3.516,10.94,32.821,-11.331,-32.43,48.449,41.026,3.907
-7.814,7.424,12.894,17.582,-5.079,-6.642,23.053,19.927,10.549,22.271,18.755,13.675,-2.344,48.84,10.159,8.987,1.954,39.463,-12.112,-9.377,17.973,30.476,10.159
-3.516,3.516,13.284,16.801,0.391,0,19.145,11.331,11.722,19.145,24.615,6.252,0.391,39.463,8.987,14.066,-4.298,40.244,-12.503,4.298,6.252,28.132,8.987
-3.907,4.298,11.331,16.41,4.689,3.516,11.331,8.987,11.722,17.192,25.006,0.391,-1.172,34.383,7.814,14.457,-5.079,37.118,-10.549,10.159,2.344,23.834,7.814
-0.391,1.172,15.238,11.722,8.987,7.424,8.596,2.735,12.894,17.973,25.397,6.642,6.252,23.443,9.768,24.225,-4.298,33.993,-14.457,18.755,0.781,20.317,9.768
-1.954,-3.126,16.801,16.41,7.814,4.298,12.503,4.298,14.847,21.49,18.755,16.02,12.503,21.49,9.768,28.132,0.781,29.695,-16.02,17.582,9.768,22.271,9.768
-7.033,0.391,10.549,22.271,1.954,1.172,10.94,11.331,12.503,21.88,11.722,4.689,4.689,30.867,9.768,7.033,2.735,22.271,-9.768,4.298,24.225,23.834,9.768
-8.205,0,7.033,24.225,1.172,1.563,5.861,14.847,11.331,19.145,7.424,1.172,-2.735,35.556,10.159,-1.954,-0.781,21.099,-6.252,0.391,25.397,26.569,10.159
-2.735,-6.252,1.563,26.96,1.954,0,5.861,10.94,13.675,19.927,4.298,12.894,12.503,21.88,4.689,12.112,-1.954,26.569,-0.781,10.549,20.708,23.834,4.689
0.781,-10.549,-0.781,24.225,5.861,-2.344,9.768,1.172,16.41,20.708,8.205,7.814,23.834,12.112,3.516,14.847,0.391,30.476,1.563,15.629,22.271,18.364,3.516
1.563,-9.768,-1.563,18.364,6.252,-0.391,3.516,0,14.847,17.192,12.112,0,15.238,16.41,3.126,9.768,-3.126,27.741,2.344,12.112,17.192,19.536,3.126
2.344,-12.112,-5.079,24.225,8.205,-1.954,-1.954,4.689,12.112,11.722,10.159,7.424,11.331,17.192,-1.172,15.629,-4.689,25.788,5.861,11.722,14.457,20.317,-1.172
0,-17.192,-10.159,35.165,5.47,-9.377,3.126,7.033,8.987,10.159,7.033,12.112,12.503,14.847,-8.987,21.88,-2.344,24.615,10.94,10.94,16.02,21.49,-8.987
-7.814,-16.02,-11.722,43.761,1.172,-16.801,8.987,14.066,4.689,8.987,2.735,13.675,6.642,22.662,-13.675,16.41,-2.735,23.443,12.503,1.563,25.006,28.132,-13.675
-22.662,-21.49,-10.159,63.297,-10.159,-33.211,7.424,44.151,-7.033,8.596,-17.192,39.072,-9.768,35.946,-14.066,12.112,-3.907,19.536,10.94,-22.271,56.654,37.509,-14.066
-24.615,-23.834,-3.516,59.78,-12.503,-41.416,19.927,41.026,-9.768,11.722,-16.41,36.728,-3.907,35.946,-15.238,7.033,0.391,26.96,4.298,-23.443,72.674,35.556,-15.238
-20.708,-12.894,3.516,37.9,-6.252,-30.085,30.867,13.675,-7.424,13.675,1.563,5.079,0.781,33.993,-13.284,-6.642,2.735,36.337,-2.735,-16.02,65.641,29.304,-13.284
-9.768,-11.331,1.563,32.43,1.954,-14.847,20.708,5.079,-8.205,5.079,12.503,10.549,3.126,12.503,-8.987,15.629,-6.252,41.416,-0.781,3.126,34.774,16.02,-8.987
-2.344,-6.642,-3.907,26.569,8.205,-6.252,17.192,-5.861,-7.033,0.781,17.582,13.675,12.503,2.344,-21.49,32.821,-9.768,45.714,4.689,11.722,19.927,12.112,-21.49
2.344,-3.126,-8.987,22.662,9.768,-0.391,15.238,-12.112,-7.814,-1.954,21.88,0.781,8.596,1.954,-25.397,27.741,-14.066,49.231,9.768,12.894,6.642,11.331,-25.397
-1.954,-1.563,-9.768,27.741,4.689,1.172,10.549,-1.563,-13.675,-2.735,18.364,0.391,0,5.861,-23.053,21.099,-14.847,50.403,10.549,7.814,5.861,11.331,-23.053
-1.954,-2.735,-5.47,26.96,1.563,-0.781,14.457,0.391,-16.02,1.954,15.629,13.284,6.252,7.814,-27.741,29.695,-8.596,53.529,6.252,5.861,14.066,12.112,-27.741
0.391,-3.126,-0.391,21.099,1.172,2.735,22.271,-8.205,-15.238,7.424,21.099,11.722,18.364,7.814,-32.821,32.821,-1.172,58.608,1.172,12.503,14.457,11.331,-32.821
-4.689,-0.391,1.563,19.927,-6.642,8.596,19.927,-5.079,-21.88,9.377,23.053,-0.391,8.205,16.41,-30.476,16.801,1.563,54.701,-0.781,6.252,18.364,10.94,-30.476
-6.642,-0.781,0.391,20.317,-12.112,7.814,16.02,0.391,-28.132,10.159,21.099,0,-0.391,23.834,-29.304,10.549,5.47,50.403,0.391,-2.344,25.397,12.112,-29.304
-7.814,1.172,1.563,14.847,-12.112,11.722,19.536,-8.987,-25.397,10.94,25.788,-3.126,14.066,12.503,-30.867,12.112,10.94,55.482,-0.781,6.642,23.834,6.252,-30.867
-3.907,1.563,3.126,6.252,-8.596,17.973,17.192,-18.755,-21.88,6.252,31.258,-10.159,21.49,3.907,-32.039,12.503,10.159,55.092,-2.344,20.317,12.894,1.563,-32.039
-4.298,1.563,0.391,7.424,-8.596,16.801,4.689,-7.033,-22.271,-1.172,25.006,-3.126,16.02,0,-28.132,10.159,2.735,46.105,0.391,14.066,14.457,-0.781,-28.132
-10.159,4.298,2.344,8.596,-12.503,11.722,5.47,0.781,-22.662,-8.596,18.755,5.079,15.629,-1.563,-30.085,8.987,-2.344,45.324,-1.563,7.033,25.788,-2.344,-30.085
-11.331,-0.781,3.516,10.94,-17.973,3.516,13.284,3.907,-23.443,-10.159,11.331,5.079,17.192,3.126,-41.026,3.516,-4.298,45.324,-2.735,7.814,34.774,1.563,-41.026
-23.834,-6.642,-2.344,29.695,-33.211,-14.457,17.582,26.178,-30.476,-10.159,-8.987,27.35,11.331,7.424,-43.37,1.563,-8.987,38.291,3.126,-17.192,65.641,8.596,-43.37
-28.523,-4.689,6.252,18.755,-38.681,-19.536,26.178,23.834,-29.304,-7.033,-8.596,16.801,5.861,20.317,-35.946,-19.536,-3.126,37.509,-5.47,-31.648,89.084,10.94,-35.946
-18.364,0,8.205,0,-29.304,-6.642,25.788,0,-19.145,-5.47,0.391,-3.516,17.582,17.192,-36.337,-27.741,1.954,41.807,-7.424,-13.675,75.018,5.079,-36.337
-8.205,-1.172,-2.344,2.735,-18.755,1.954,10.549,-3.907,-13.675,-11.722,4.298,0,20.708,1.954,-33.993,-9.768,-5.861,34.774,3.126,0.781,44.151,0.391,-33.993
-4.298,0.391,-3.126,-3.907,-11.722,7.814,1.172,-8.987,-7.033,-12.894,7.033,4.298,24.225,-5.079,-26.178,-1.172,-6.642,29.304,3.907,11.331,28.132,-4.298,-26.178
-1.954,-4.298,-4.689,-6.642,-7.814,7.424,-4.689,-13.675,-3.516,-15.238,4.298,11.722,30.867,-13.675,-32.821,13.675,-8.205,22.271,5.47,25.788,13.675,-6.252,-32.821
-6.642,-10.159,-11.722,-1.954,-12.894,-1.172,-10.159,-6.252,-5.47,-18.364,-2.344,6.252,21.099,-14.066,-32.821,4.298,-12.503,9.377,12.503,23.443,10.549,-7.033,-32.821
-12.503,-12.112,-12.894,-3.516,-17.582,-8.987,-12.894,-1.954,-6.642,-19.536,-9.377,-5.079,10.94,-8.205,-31.258,-12.894,-12.503,1.172,13.675,14.457,19.927,-7.424,-31.258
-7.814,-18.364,-11.722,-11.331,-14.066,-9.377,-12.894,-12.503,-1.172,-19.536,-12.112,-3.126,21.49,-14.066,-40.244,-5.079,-7.814,-1.172,12.503,23.834,19.536,-9.377,-40.244
0.391,-12.112,-22.662,-12.112,-2.344,-6.252,-16.02,-22.271,5.861,-19.927,-13.284,-3.907,34.774,-23.053,-44.542,1.563,-7.424,-4.689,23.443,25.397,10.94,-9.768,-44.542
0.781,-8.987,-25.397,-13.675,1.172,-5.47,-23.834,-19.145,6.642,-17.582,-19.145,-17.192,24.615,-14.066,-40.635,-17.192,-8.205,-13.284,26.178,11.722,17.192,-5.47,-40.635
